来源	文件	位置	原文	参考译文	填写中文	长度状态
TBL	tbl2.pak	*	Magic Comfort Suit Star Edition (Pants)		魔法舒適套裝星版（下裝）	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit Star Edition (Shoes)		魔法舒適套裝星版（鞋子）	wildcard_utf16
TBL	tbl2.pak	*	P!Yin & Yan Gentleman Clothes (Top)		P!陰陽紳士服 （上衣）	wildcard_utf16
TBL	tbl2.pak	*	Yin & Yan Gentleman Clothes (Pants)		陰陽紳士服（下裝）	wildcard_utf16
TBL	tbl2.pak	*	Yin & Yan Gentleman Clothes (Shoes)		陰陽紳士服（鞋子）	wildcard_utf16
TBL	tbl2.pak	*	Diamond Broadwood Magic Suit (Top)		钻石布洛德伍德魔法套裝(上衣)	wildcard_utf16
TBL	tbl2.pak	*	Diamond Broadwood Magic Suit (Pants)		钻石布洛德伍德魔法套裝(裤子)	wildcard_utf16
TBL	tbl2.pak	*	Diamond Broadwood Magic Suit (Shoes)		钻石布洛德伍德魔法套裝(鞋子)	wildcard_utf16
TBL	tbl2.pak	*	P!Magic Surprise Suit DD Suit (Top)		魔法驚喜套裝 DD（上）	wildcard_utf16
TBL	tbl2.pak	*	Magic Surprise Suit DD Suit (Pants)		魔法惊喜套裝DD套裝(裤子)	wildcard_utf16
TBL	tbl2.pak	*	Magic Surprise Suit DD Suit (Shoes)		魔法惊喜套裝DD套裝(鞋子)	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit D (Top)		魔法舒适套裝D(上衣)	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit D (Pants)		魔法舒适套裝D(裤子)	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit D (Shoes)		魔法舒适套裝D(鞋子)	wildcard_utf16
TBL	tbl2.pak	*	Soul Broadwood Suit (Top)		灵魂布洛德伍德套裝(上衣)	wildcard_utf16
TBL	tbl2.pak	*	Soul Broadwood Suit (Pants)		灵魂布洛德伍德套裝(裤子)	wildcard_utf16
TBL	tbl2.pak	*	Soul Broadwood Suit (Shoes)		灵魂布洛德伍德套裝(鞋子)	wildcard_utf16
TBL	tbl2.pak	*	Soul Broadwood Clothes (Top)		灵魂布洛德伍德服裝(上衣)	wildcard_utf16
TBL	tbl2.pak	*	Soul Broadwood Clothes (Pants)		灵魂布洛德伍德服裝(裤子)	wildcard_utf16
TBL	tbl2.pak	*	Soul Broadwood Clothes (Shoes)		灵魂布洛德伍德服裝(鞋子)	wildcard_utf16
TBL	tbl2.pak	*	Surprised Magic Jet Suit (Top)		驚喜魔法噴射套裝（上衣）	wildcard_utf16
TBL	tbl2.pak	*	P Surprised Magic Jet Suit (Pants)		驚喜魔法噴射套裝（下裝）	wildcard_utf16
TBL	tbl2.pak	*	P Surprised Magic Jet Suit (Shoes)		驚喜魔法噴射套裝（鞋）	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit Z (Top)		魔法舒适套裝Z(上衣)	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit Z ( Pants)		魔法舒适套裝Z(裤子)	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit Z (Shoes)		魔法舒适套裝Z(鞋子)	wildcard_utf16
TBL	tbl2.pak	*	Loved Equipment (Top)		Loved Equipment （上）	wildcard_utf16
TBL	tbl2.pak	*	Loved Equipment (Pants)		Loved Equipment （裤）	wildcard_utf16
TBL	tbl2.pak	*	Loved Equipment (Shoes)		Loved Equipment （鞋）	wildcard_utf16
TBL	tbl2.pak	*	P!Doubling Laughter Equipment (Top)		加倍歡笑裝備（上）	wildcard_utf16
TBL	tbl2.pak	*	Doubling Laughter Equipment (Pants)		加倍歡笑裝備（下裝）	wildcard_utf16
TBL	tbl2.pak	*	Doubling Laughter Equipment (Shoes)		加倍歡笑裝備（鞋）	wildcard_utf16
TBL	tbl2.pak	*	P Surprise Whirlwind Clothes (Top)		驚喜旋風服（上）	wildcard_utf16
TBL	tbl2.pak	*	Surprise Whirlwind Clothes (Pants)		驚喜旋風服裝（下裝）	wildcard_utf16
TBL	tbl2.pak	*	Surprise Whirlwind Clothes (Shoes)		驚喜旋風服裝（鞋子）	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit Dawn Edition (Top)		魔法舒適套裝黎明版（上衣）	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit Dawn Edition (Pants)		魔法舒適套裝黎明版（下裝）	wildcard_utf16
TBL	tbl2.pak	*	Magic Comfort Suit Dawn Edition (Shoes)		魔法舒適套裝黎明版（鞋子）	wildcard_utf16
TBL	tbl2.pak	*	Doubling Happiness Equipment (Top)		加倍幸福裝備（上）	wildcard_utf16
TBL	tbl2.pak	*	Doubling Happiness Equipment (Pants)		加倍幸福裝備（下裝）	wildcard_utf16
TBL	tbl2.pak	*	Doubling Happiness Equipment (Shoes)		加倍幸福裝備（鞋）	wildcard_utf16
TBL	tbl2.pak	*	Magic Volcano Suit (Top)		Magic Volcano Suit （上）	wildcard_utf16
TBL	tbl2.pak	*	Magic Volcano Suit (Pants)		Magic Volcano Suit （裤）	wildcard_utf16
TBL	tbl2.pak	*	Magic Volcano Suit (Shoes)		Magic Volcano Suit （鞋）	wildcard_utf16
TBL	tbl2.pak	*	P.Surprised Magic Jet Suit Special Edition (Top)		驚喜魔法噴射套裝特別版（上）	wildcard_utf16
TBL	tbl2.pak	*	P0Surprised Magic Jet Suit Special Edition (Pants)		驚喜魔法噴射套裝特別版（下裝）	wildcard_utf16
TBL	tbl2.pak	*	P0Surprised Magic Jet Suit Special Edition (Shoes)		驚喜魔法噴射套裝特別版（鞋）	wildcard_utf16
TBL	tbl2.pak	*	Warm Happy Magic Clothes (Top)		Warm Happy 魔法服裝 （上衣）	wildcard_utf16
TBL	tbl2.pak	*	P Warm Happy Magic Clothes (Pants)		P Warm Happy 魔法服裝 （下裝）	wildcard_utf16
TBL	tbl2.pak	*	P Warm Happy Magic Clothes (Shoes)		P Warm Happy 魔法服裝 （鞋子）	wildcard_utf16
TBL	tbl2.pak	*	P+Magic Comfort Suit Z Improved Version (Top)		魔法舒適套裝 Z 改良版（上）	wildcard_utf16
TBL	tbl2.pak	*	P-Magic Comfort Suit Z Improved Version (Pants)		魔法舒適套裝 Z 改良版（下裝）	wildcard_utf16
TBL	tbl2.pak	*	P-Magic Comfort Suit Z Improved Version (Shoes)		魔法舒適套裝 Z 改良版（鞋）	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv21]		結婚項鍊[Lv21]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv26]		結婚項鍊[Lv26]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv30]		結婚項鍊[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv34]		結婚項鍊[Lv34]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv38]		結婚項鍊[Lv38]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv42]		結婚項鍊[Lv42]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv46]		結婚項鍊[Lv46]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv50]		結婚項鍊[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv53]		結婚項鍊[Lv53]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace [Lv55]		結婚項鍊[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Marriage Necklace		結婚項鍊	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV21]		愉快风项链[LV21]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV26]		愉快风项链[LV26]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV30]		愉快风项链[LV30]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV34]		愉快风项链[LV34]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV38]		愉快风项链[LV38]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV42]		愉快风项链[LV42]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV46]		愉快风项链[LV46]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV50]		愉快风项链[LV50]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV53]		愉快风项链[LV53]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace [LV55]		愉快风项链[LV55]	wildcard_utf16
TBL	tbl2.pak	*	Pleasant Wind Necklace		愉快风项链	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv21]		螺旋項鍊[Lv21]	wildcard_utf16
TBL	tbl2.pak	*	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.		PU氣功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv26]		螺旋項鍊[Lv26]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv30]		螺旋項鍊[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv34]		螺旋項鍊[Lv34]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv38]		螺旋項鍊[Lv38]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv42]		螺旋項鍊[Lv42]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv46]		螺旋項鍊[Lv46]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv50]		螺旋項鍊[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv53]		螺旋項鍊[Lv53]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace [Lv55]		螺旋項鍊[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Spiral Necklace		螺旋項鍊	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv21]		金鈴項鍊[Lv21]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv26]		金鈴項鍊[Lv26]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv30]		金鈴項鍊[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv34]		金鈴項鍊[Lv34]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv38]		金鈴項鍊[Lv38]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv42]		金鈴項鍊[Lv42]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv46]		金鈴項鍊[Lv46]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv50]		金鈴項鍊[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv53]		金鈴項鍊[Lv53]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace [Lv55]		金鈴項鍊[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Gold Bell Necklace		金鈴項鍊	wildcard_utf16
TBL	tbl2.pak	*	Fire Necklace		火项链	wildcard_utf16
TBL	tbl2.pak	*	Pork Neck Necklace		豬頸項鍊	wildcard_utf16
TBL	tbl2.pak	*	Ceremony Gift Necklace		儀式禮物項鍊	wildcard_utf16
TBL	tbl2.pak	*	Strong Necklace		强力项链	wildcard_utf16
TBL	tbl2.pak	*	Strongest Fighter Necklace		最強格鬥家項鍊	wildcard_utf16
TBL	tbl2.pak	*	Prophet Necklace		預言者項鍊	wildcard_utf16
TBL	tbl2.pak	*	Health Necklace		健康項鍊	wildcard_utf16
TBL	tbl2.pak	*	Tempted Necklace		誘惑項鍊	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv21]		琥珀戒指[Lv21]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv26]		琥珀戒指[Lv26]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv30]		琥珀戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv34]		琥珀戒指[Lv34]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv38]		琥珀戒指[Lv38]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv42]		琥珀戒指[Lv42]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv46]		琥珀戒指[Lv46]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv50]		琥珀戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv55]		琥珀戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring [Lv53]		琥珀戒指[Lv53]	wildcard_utf16
TBL	tbl2.pak	*	Amber Ring		琥珀戒指	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv21]		雙連戒指[Lv21]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv26]		雙連戒指[Lv26]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv30]		雙連戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv34]		雙連戒指[Lv34]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv38]		雙連戒指[Lv38]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv42]		雙連戒指[Lv42]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv46]		雙連戒指[Lv46]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv50]		雙連戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv53]		雙連戒指[Lv53]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring [Lv55]		雙連戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Double Ring		雙連戒指	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv21]		古代戒指[Lv21]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv26]		古代戒指[Lv26]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv30]		古代戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv34]		古代戒指[Lv34]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv38]		古代戒指[Lv38]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv42]		古代戒指[Lv42]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv46]		古代戒指[Lv46]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv50]		古代戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv53]		古代戒指[Lv53]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring [Lv55]		古代戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Ancient Ring		古代擂台	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv21]		繁榮戒指[Lv21]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv26]		繁榮戒指[Lv26]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv30]		繁榮戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv34]		繁榮戒指[Lv34]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv38]		繁榮戒指[Lv38]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv42]		繁榮戒指[Lv42]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv46]		繁榮戒指[Lv46]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv50]		繁榮戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv53]		繁榮戒指[Lv53]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring [Lv55]		繁榮戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Prosperity Ring		繁榮戒指	wildcard_utf16
TBL	tbl2.pak	*	TO Double Ring [Lv30]		TO 雙連戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	TO Double Ring [Lv35]		TO 雙連戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	TO Double Ring [Lv40]		TO 雙連戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	TO Double Ring [Lv45]		TO 雙連戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	TO Double Ring [Lv50]		TO 雙連戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	TO Double Ring [Lv55]		TO 雙連戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	TN Double Ring [Lv30]		TN 雙連戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	TN Double Ring [Lv35]		TN 雙連戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	TN Double Ring [Lv40]		TN 雙連戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	TN Double Ring [Lv45]		TN 雙連戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	TN Double Ring [Lv50]		TN 雙連戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	TN Double Ring [Lv55]		TN 雙連戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	BO Double Ring [Lv30]		BO 雙連戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	BO Double Ring [Lv35]		BO 雙連戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	BO Double Ring [Lv40]		BO 雙連戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	BO Double Ring [Lv45]		BO 雙連戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	BO Double Ring [Lv50]		BO 雙連戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	BO Double Ring [Lv55]		BO 雙連戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	BN Double Ring [Lv30]		BN 雙連戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	BN Double Ring [Lv35]		BN 雙連戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	BN Double Ring [Lv40]		BN 雙連戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	BN Double Ring [Lv45]		BN 雙連戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	BN Double Ring [Lv50]		BN 雙連戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	BN Double Ring [Lv55]		BN 雙連戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	ON Double Ring [Lv30]		ON 雙連戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	ON Double Ring [Lv35]		ON 雙連戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	ON Double Ring [Lv40]		ON 雙連戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	ON Double Ring [Lv45]		ON 雙連戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	ON Double Ring [Lv50]		ON 雙連戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	ON Double Ring [Lv55]		ON 雙連戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	TB Triple Ring [Lv30]		TB 三連戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	TB Triple Ring [Lv35]		TB 三連戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	TB Triple Ring [Lv40]		TB 三連戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	TB Triple Ring [Lv45]		TB 三連戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	TB Triple Ring [Lv50]		TB 三連戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	TB Triple Ring [Lv55]		TB 三連戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Spring Ring [Lv25]		春日戒指[Lv25]	wildcard_utf16
TBL	tbl2.pak	*	Spring Ring [Lv30]		春日戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Spring Ring [Lv35]		春日戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Spring Ring [Lv40]		春日戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Spring Ring [Lv45]		春日戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Spring Ring [Lv50]		春日戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Spring Ring [Lv55]		春日戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Summer Ring [Lv25]		夏日戒指[Lv25]	wildcard_utf16
TBL	tbl2.pak	*	Summer Ring [Lv30]		夏日戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Summer Ring [Lv35]		夏日戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Summer Ring [Lv40]		夏日戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Summer Ring [Lv45]		夏日戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Summer Ring [Lv50]		夏日戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Summer Ring [Lv55]		夏日戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Autumn Ring [Lv25]		秋日戒指[Lv25]	wildcard_utf16
TBL	tbl2.pak	*	Autumn Ring [Lv30]		秋日戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Autumn Ring [Lv35]		秋日戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Autumn Ring [Lv40]		秋日戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Autumn Ring [Lv45]		秋日戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Autumn Ring [Lv50]		秋日戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Autumn Ring [Lv55]		秋日戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Winter Ring [Lv25]		冬季戒指[Lv25]	wildcard_utf16
TBL	tbl2.pak	*	Winter Ring [Lv30]		冬季戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Winter Ring [Lv35]		冬季戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Winter Ring [Lv40]		冬季戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Winter Ring [Lv45]		冬季戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Winter Ring [Lv50]		冬季戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Winter Ring [Lv55]		冬季戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Images Ring [Lv30]		影像戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Images Ring [Lv35]		影像戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Images Ring [Lv40]		影像戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Images Ring [Lv45]		影像戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Images Ring [Lv50]		影像戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Images Ring [Lv55]		影像戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Lovers Ring [Lv30]		戀人戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Lovers Ring [Lv35]		戀人戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Lovers Ring [Lv40]		戀人戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Lovers Ring [Lv45]		戀人戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Lovers Ring [Lv50]		戀人戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Lovers Ring [Lv55]		戀人戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Intermediate Ring [Lv30]		中級戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Intermediate Ring [Lv35]		中級戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Intermediate Ring [Lv40]		中級戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Intermediate Ring [Lv45]		中級戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Intermediate Ring [Lv50]		中級戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Intermediate Ring [Lv55]		中級戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Personalized Ring [Lv30]		個性戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Personalized Ring [Lv35]		個性戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Personalized Ring [Lv40]		個性戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Personalized Ring [Lv45]		個性戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Personalized Ring [Lv50]		個性戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Personalized Ring [Lv55]		個性戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Imperial Ring [Lv30]		帝國戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Imperial Ring [Lv35]		帝國戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Imperial Ring [Lv40]		帝國戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Imperial Ring [Lv45]		帝國戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Imperial Ring [Lv50]		帝國戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Imperial Ring [Lv55]		帝國戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	Ultimate Warrior Ring [Lv30]		究極戰士戒指[Lv30]	wildcard_utf16
TBL	tbl2.pak	*	Ultimate Warrior Ring [Lv35]		究極戰士戒指[Lv35]	wildcard_utf16
TBL	tbl2.pak	*	Ultimate Warrior Ring [Lv40]		究極戰士戒指[Lv40]	wildcard_utf16
TBL	tbl2.pak	*	Ultimate Warrior Ring [Lv45]		究極戰士戒指[Lv45]	wildcard_utf16
TBL	tbl2.pak	*	Ultimate Warrior Ring [Lv50]		究極戰士戒指[Lv50]	wildcard_utf16
TBL	tbl2.pak	*	Ultimate Warrior Ring [Lv55]		究極戰士戒指[Lv55]	wildcard_utf16
TBL	tbl2.pak	*	TO Double Ring		TO双擂台	wildcard_utf16
TBL	tbl2.pak	*	TN Double Ring		TN双擂台	wildcard_utf16
TBL	tbl2.pak	*	BO Double Ring		BO双擂台	wildcard_utf16
TBL	tbl2.pak	*	BN Double Ring		BN双擂台	wildcard_utf16
TBL	tbl2.pak	*	ON Double Ring		ON双擂台	wildcard_utf16
TBL	tbl2.pak	*	TB Triple Ring		TB 三連戒指	wildcard_utf16
TBL	tbl2.pak	*	Spring Ring		春日戒指	wildcard_utf16
TBL	tbl2.pak	*	Summer Ring		夏日戒指	wildcard_utf16
TBL	tbl2.pak	*	Autumn Ring		秋日戒指	wildcard_utf16
TBL	tbl2.pak	*	Winter Ring		冬季戒指	wildcard_utf16
TBL	tbl2.pak	*	Love Ring		愛心戒指	wildcard_utf16
TBL	tbl2.pak	*	Practitioner Ring		修行者擂台	wildcard_utf16
TBL	tbl2.pak	*	Intermediate Ring		中級戒指	wildcard_utf16
TBL	tbl2.pak	*	Caution Ring		警戒戒指	wildcard_utf16
TBL	tbl2.pak	*	Miss Ring		小姐戒指	wildcard_utf16
TBL	tbl2.pak	*	Imperial Ring		帝國戒指	wildcard_utf16
TBL	tbl2.pak	*	Ultimate Warrior Ring		终极戰士擂台	wildcard_utf16
TBL	tbl2.pak	*	PFA ultimate Warrior has used the ring, you can feel the infinite power.			wildcard_utf16
TBL	tbl2.pak	*	TO Double Ring [Lv65]		TO 雙連戒指[Lv65]	wildcard_utf16
