surface	file	id	source_text	source_hash	zh_cn	status	legacy_source	legacy_row	note
tbl	tbl0.pak	*	Akeno Hat	a7cfebb45c83	朱乃帽子	accepted	legacy/translations/tbl_overrides.tsv	306	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	Sabo Hat	e5f38047fa19	萨博帽子	accepted	legacy/translations/tbl_overrides.tsv	307	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	Whitebeard Mustache	949a69e07f30	白胡子胡子	accepted	legacy/translations/tbl_overrides.tsv	308	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	Custom Hat	8aedfa1b9f5d	定制帽子	accepted	legacy/translations/tbl_overrides.tsv	309	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x01371ED5	UD1 Shard	17c89965ec30	UD1碎片	accepted	legacy/translations/tbl_overrides.tsv	310	
tbl	tbl0.pak	0x01372051	UD2 Shard	16235397ac9b	UD2碎片	accepted	legacy/translations/tbl_overrides.tsv	311	
tbl	tbl0.pak	0x013721CD	UD3 Shard	0cfe2095f92c	UD3碎片	accepted	legacy/translations/tbl_overrides.tsv	312	
tbl	tbl0.pak	0x01372349	UD4 Shard	718f22a5b677	UD4碎片	accepted	legacy/translations/tbl_overrides.tsv	313	
tbl	tbl0.pak	0x013724C5	UD5 Shard	596320a986e7	UD5碎片	accepted	legacy/translations/tbl_overrides.tsv	314	
tbl	tbl0.pak	0x01372641	UD6 Shard	16c3ba89bfb3	UD6碎片	accepted	legacy/translations/tbl_overrides.tsv	315	
tbl	tbl0.pak	0x0137B63D	Liquid Fuel S4	62c0605b5803	液体燃料S4	accepted	legacy/translations/tbl_overrides.tsv	316	
tbl	tbl0.pak	0x0137B7B9	Liquid Fuel S5	0247de5d5550	液体燃料S5	accepted	legacy/translations/tbl_overrides.tsv	317	
tbl	tbl0.pak	0x0137DE51	Bardock Outfit	173bd66479c3	巴达克套装	accepted	legacy/translations/tbl_overrides.tsv	318	
tbl	tbl0.pak	0x0137E739	Gogeta Outfit	9e9dbe0734b2	悟吉塔套装	accepted	legacy/translations/tbl_overrides.tsv	319	
tbl	tbl0.pak	0x01398B4D	Might Majin form	35faa519502d	大魔人 form	accepted	legacy/translations/tbl_overrides.tsv	324	
tbl	tbl0.pak	0x01398CC9	Wonder Majin Form	e4f44f62764e	意魔人形态	accepted	legacy/translations/tbl_overrides.tsv	325	
tbl	tbl0.pak	0x01399A25	Legendary Martial	2e4eb509c346	传说武道家	accepted	legacy/translations/tbl_overrides.tsv	328	
tbl	tbl0.pak	0x013A6581	A Upgrade Stone U85	9d9af8a7b54d	A升级石U85	accepted	legacy/translations/tbl_overrides.tsv	329	
tbl	tbl0.pak	0x013A66FD	White Stone U85	12751de81dc7	白色石U85	accepted	legacy/translations/tbl_overrides.tsv	330	
tbl	tbl0.pak	0x013A6CED	UD1 Coin	d9901a41dc20	UD1硬币	accepted	legacy/translations/tbl_overrides.tsv	331	
tbl	tbl0.pak	0x013A6E69	UD2 Coin	863cfda1d764	UD2硬币	accepted	legacy/translations/tbl_overrides.tsv	332	
tbl	tbl0.pak	0x013A6FE5	UD3 Coin	365c483ed885	UD3硬币	accepted	legacy/translations/tbl_overrides.tsv	333	
tbl	tbl0.pak	0x013AFFE1	Downgrade Weapon 85	4075b3525e64	降级武器85	accepted	legacy/translations/tbl_overrides.tsv	334	
tbl	tbl0.pak	0x013B05D1	Moro Coin	73a2875cf4bb	摩罗硬币	accepted	legacy/translations/tbl_overrides.tsv	335	
tbl	tbl0.pak	*	(Dragon) Potion Great Namek	d169c341ae89	(龙族)巨大那美克药水	accepted	legacy/translations/tbl_overrides.tsv	336	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Dragon) Potion Kamiccolo	c51e53dc8c94	(龙族)卡米克洛药水	accepted	legacy/translations/tbl_overrides.tsv	337	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Dragon) Potion Dark Namek	96e7c2d9186e	(龙族)黑暗那美克药水	accepted	legacy/translations/tbl_overrides.tsv	338	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Dragon) Potion Great Orange	cc5d95bf39d7	(龙族) Potion Great Orange	accepted	legacy/translations/tbl_overrides.tsv	339	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Dragon) Potion Orange	d94a8c41ddd5	(龙族) Potion Orange	accepted	legacy/translations/tbl_overrides.tsv	340	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Dragon) Potion Muscle Orange	41aea9ea79d8	(龙族) Potion Muscle Orange	accepted	legacy/translations/tbl_overrides.tsv	341	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Dragon) Potion Imperator	076a48288418	(龙族)帝王药水	accepted	legacy/translations/tbl_overrides.tsv	342	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Might) Potion Pure Majin	c2efebd7590b	(大魔人)纯粹魔人药水	accepted	legacy/translations/tbl_overrides.tsv	343	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Might) Potion Super Boo	b024aafe59dc	(大魔人)超级布欧药水	accepted	legacy/translations/tbl_overrides.tsv	344	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Might) Potion Bootenks	8d7ff15709d8	(大魔人)布欧悟天克斯药水	accepted	legacy/translations/tbl_overrides.tsv	345	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Might) Potion Buuhan	e6980fbfca94	(大魔人)布欧悟饭药水	accepted	legacy/translations/tbl_overrides.tsv	346	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Might) Potion SS3	8d6c5f039267	(大魔人)超级赛亚人3药水	accepted	legacy/translations/tbl_overrides.tsv	347	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Might) Potion Xeno	5c0ed03c96fc	(大魔人)异次元药水	accepted	legacy/translations/tbl_overrides.tsv	348	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Wonder) Potion Pure Majin	fdf280a89189	(意魔人)纯粹魔人药水	accepted	legacy/translations/tbl_overrides.tsv	349	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Wonder) Potion Super Boo	23182edcb5ce	(意魔人)超级布欧药水	accepted	legacy/translations/tbl_overrides.tsv	350	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Wonder) Potion Bootenks	3a234ae927c3	(意魔人)布欧悟天克斯药水	accepted	legacy/translations/tbl_overrides.tsv	351	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Wonder) Potion Buuhan	7383ff5849ef	(意魔人)布欧悟饭药水	accepted	legacy/translations/tbl_overrides.tsv	352	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Wonder) Potion SS3	69c4f187ffed	(意魔人)超级赛亚人3药水	accepted	legacy/translations/tbl_overrides.tsv	353	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	*	(Wonder) Potion Xeno	fff3ff6dd87f	(意魔人)异次元药水	accepted	legacy/translations/tbl_overrides.tsv	354	wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013BF1D5	(Dragon) Capsule Great Namek	698cbd73f90b	(龙族)巨大那美克胶囊	accepted	legacy/translations/tbl_overrides.tsv	355	
tbl	tbl0.pak	0x013BF351	(Dragon) Capsule Kamiccolo	776fb043e0b9	(龙族)卡米克洛胶囊	accepted	legacy/translations/tbl_overrides.tsv	356	
tbl	tbl0.pak	0x013BF4CD	(Dragon) Capsule Dark Namek	06d20a624bb3	(龙族)黑暗那美克胶囊	accepted	legacy/translations/tbl_overrides.tsv	357	
tbl	tbl0.pak	0x013BF649	(Dragon) Capsule Great Orange	50ea54baa24a	(龙族) Capsule Great Orange	accepted	legacy/translations/tbl_overrides.tsv	358	
tbl	tbl0.pak	0x013BF7C5	(Dragon) Capsule Orange	76063c1a66bc	(龙族) Capsule Orange	accepted	legacy/translations/tbl_overrides.tsv	359	
tbl	tbl0.pak	0x013BF941	(Dragon) Capsule Muscle Orange	61ea7f3d94d4	(龙族) Capsule Muscle Orange	accepted	legacy/translations/tbl_overrides.tsv	360	
tbl	tbl0.pak	0x013BFABD	(Dragon) Capsule Imperator	d78021095697	(龙族)帝王胶囊	accepted	legacy/translations/tbl_overrides.tsv	361	
tbl	tbl0.pak	0x013BFC39	(Might) Capsule Pure Majin	b966d8e16c80	(大魔人)纯粹魔人胶囊	accepted	legacy/translations/tbl_overrides.tsv	362	
tbl	tbl0.pak	0x013BFF31	(Might) Capsule Super Boo	e86fdc5d3cdf	(大魔人)超级布欧胶囊	accepted	legacy/translations/tbl_overrides.tsv	363	
tbl	tbl0.pak	0x013C00AD	(Might) Capsule Bootenks	abc7b0a92b19	(大魔人)布欧悟天克斯胶囊	accepted	legacy/translations/tbl_overrides.tsv	364	
tbl	tbl0.pak	0x013C0229	(Might) Capsule Buuhan	1f7bc0835d38	(大魔人)布欧悟饭胶囊	accepted	legacy/translations/tbl_overrides.tsv	365	
tbl	tbl0.pak	0x013C03A5	(Might) Capsule SS3	0c248218fd43	(大魔人)超级赛亚人3胶囊	accepted	legacy/translations/tbl_overrides.tsv	366	
tbl	tbl0.pak	0x013C0521	(Might) Capsule Xeno	32a7d7a91909	(大魔人)异次元胶囊	accepted	legacy/translations/tbl_overrides.tsv	367	
tbl	tbl0.pak	0x013C069D	(Wonder) Capsule Pure Majin	16ffd640e2ab	(意魔人)纯粹魔人胶囊	accepted	legacy/translations/tbl_overrides.tsv	368	
tbl	tbl0.pak	0x013C0995	(Wonder) Capsule Super Boo	c57e79ce4339	(意魔人)超级布欧胶囊	accepted	legacy/translations/tbl_overrides.tsv	369	
tbl	tbl0.pak	0x013C0B11	(Wonder) Capsule Bootenks	318aa6bea674	(意魔人)布欧悟天克斯胶囊	accepted	legacy/translations/tbl_overrides.tsv	370	
tbl	tbl0.pak	0x013C0C8D	(Wonder) Capsule Buuhan	5d017bbbc75c	(意魔人)布欧悟饭胶囊	accepted	legacy/translations/tbl_overrides.tsv	371	
tbl	tbl0.pak	0x013C0E09	(Wonder) Capsule SS3	8d82bf283b2d	(意魔人)超级赛亚人3胶囊	accepted	legacy/translations/tbl_overrides.tsv	372	
tbl	tbl0.pak	0x013C0F85	(Wonder) Capsule Xeno	f7254bcb9942	(意魔人)异次元胶囊	accepted	legacy/translations/tbl_overrides.tsv	373	
tbl	tbl0.pak	0x013C13F9	(Martial) Potion Super Saiyan 1	96d897f630dd	(武道家)超级赛亚人1药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	374	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C1575	(Martial) Potion Super Saiyan 2	16e6f7a231bb	(武道家)超级赛亚人2药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	375	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C16F1	(Martial) Potion Super Saiyan 3	83e1f6771269	(武道家)超级赛亚人3药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	376	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C1FD9	(Martial) Potion Super Saiyan 4	4555e2a07da5	(武道家)超级赛亚人4药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	377	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C302D	(Warrior) Potion Great Namek	e9c05c8cc90f	(那美克战士)巨大那美克药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	378	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C31A9	(Warrior) Potion Kamiccolo	a580d36c8c7e	(那美克战士)卡米克洛药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	379	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C3325	(Warrior) Potion Dark Namek	1e1607c047b4	(那美克战士)黑暗那美克药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	380	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C34A1	(Warrior) Potion Great Orange	8064e0adcf41	(那美克战士)巨大橙色药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	381	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C361D	(Warrior) Potion Orange	4b245bd49ce6	(那美克战士)橙色药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	382	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C3799	(Warrior) Potion Muscle Orange	6268e2bf6309	(那美克战士)肌肉橙色药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	383	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C3915	(Warrior) Potion Imperator	db3f7c487140	(那美克战士)帝王药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	384	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C3A91	(Dragon) Potion Great Namek	d169c341ae89	(龙族)巨大那美克药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	385	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C3C0D	(Dragon) Potion Kamiccolo	c51e53dc8c94	(龙族)卡米克洛药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	386	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C3D89	(Dragon) Potion Dark Namek	96e7c2d9186e	(龙族)黑暗那美克药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	387	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C3F05	(Dragon) Potion Great Orange	cc5d95bf39d7	(龙族) Potion Great Orange	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	388	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C4081	(Dragon) Potion Orange	d94a8c41ddd5	(龙族) Potion Orange	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	389	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C41FD	(Dragon) Potion Muscle Orange	41aea9ea79d8	(龙族) Potion Muscle Orange	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	390	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C4379	(Dragon) Potion Imperator	076a48288418	(龙族)帝王药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	391	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C44F5	(Might) Potion Pure Majin	c2efebd7590b	(大魔人)纯粹魔人药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	392	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C47ED	(Might) Potion Super Boo	b024aafe59dc	(大魔人)超级布欧药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	393	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C4969	(Might) Potion Bootenks	8d7ff15709d8	(大魔人)布欧悟天克斯药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	394	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C4AE5	(Might) Potion Buuhan	e6980fbfca94	(大魔人)布欧悟饭药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	395	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C4C61	(Might) Potion SS3	8d6c5f039267	(大魔人)超级赛亚人3药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	396	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C4DDD	(Might) Potion Xeno	5c0ed03c96fc	(大魔人)异次元药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	397	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C4F59	(Wonder) Potion Pure Majin	fdf280a89189	(意魔人)纯粹魔人药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	398	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C5251	(Wonder) Potion Super Boo	23182edcb5ce	(意魔人)超级布欧药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	399	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C53CD	(Wonder) Potion Bootenks	3a234ae927c3	(意魔人)布欧悟天克斯药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	400	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C5549	(Wonder) Potion Buuhan	7383ff5849ef	(意魔人)布欧悟饭药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	401	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C56C5	(Wonder) Potion SS3	69c4f187ffed	(意魔人)超级赛亚人3药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	402	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x013C5841	(Wonder) Potion Xeno	fff3ff6dd87f	(意魔人)异次元药水	disabled_tbl0_wildcard_20260628	legacy/translations/tbl_overrides.tsv	403	covered_by_wildcard_after_tbl0_refresh_20260628
tbl	tbl0.pak	0x0143904D	Field Boss 01	2af9a8187ebf	野外首领01	accepted	legacy/translations/tbl_overrides.tsv	404	
tbl	tbl0.pak	0x01439175	Field Boss 02	689d89f1ed0b	野外首领02	accepted	legacy/translations/tbl_overrides.tsv	405	
tbl	tbl0.pak	0x0143929D	Field Boss 03	6083a9b91e67	野外首领03	accepted	legacy/translations/tbl_overrides.tsv	406	
tbl	tbl0.pak	0x014393C5	Field Boss 04	0d503edd3cfd	野外首领04	accepted	legacy/translations/tbl_overrides.tsv	407	
tbl	tbl0.pak	0x014394ED	Field Boss 05	129bdf7243fe	野外首领05	accepted	legacy/translations/tbl_overrides.tsv	408	
tbl	tbl0.pak	0x01439615	Field Boss 06	1cdf45fbcf88	野外首领06	accepted	legacy/translations/tbl_overrides.tsv	409	
tbl	tbl0.pak	0x0143973D	Field Boss 07	762443f06858	野外首领07	accepted	legacy/translations/tbl_overrides.tsv	410	
tbl	tbl0.pak	0x01439865	Field Boss 08	6654313e566f	野外首领08	accepted	legacy/translations/tbl_overrides.tsv	411	
tbl	tbl0.pak	0x0143998D	Field Boss 09	5079ef086e8f	野外首领09	accepted	legacy/translations/tbl_overrides.tsv	412	
tbl	tbl0.pak	0x01439AB5	Field Boss 10	fa13e5f341e3	野外首领10	accepted	legacy/translations/tbl_overrides.tsv	413	
tbl	tbl0.pak	0x01439BDD	Field Boss 11	2ce6b6cbf6e6	野外首领11	accepted	legacy/translations/tbl_overrides.tsv	414	
tbl	tbl0.pak	0x01439D05	Field Boss 12	c248f010108e	野外首领12	accepted	legacy/translations/tbl_overrides.tsv	415	
tbl	tbl0.pak	0x01439E2D	Field Boss 13	3a9cea4c91c3	野外首领13	accepted	legacy/translations/tbl_overrides.tsv	416	
tbl	tbl0.pak	0x01439F55	Field Boss 14	c76e5630a556	野外首领14	accepted	legacy/translations/tbl_overrides.tsv	417	
tbl	tbl0.pak	0x0143A07D	Field Boss 15	5e2d65071bc1	野外首领15	accepted	legacy/translations/tbl_overrides.tsv	418	
tbl	tbl0.pak	0x0143A1A5	Field Boss 16	71592c3bdb54	野外首领16	accepted	legacy/translations/tbl_overrides.tsv	419	
tbl	tbl0.pak	0x0143A2CD	Field Boss 17	9ce9b6b46088	野外首领17	accepted	legacy/translations/tbl_overrides.tsv	420	
tbl	tbl0.pak	0x0143A3F5	Field Boss 18	682cdec7429e	野外首领18	accepted	legacy/translations/tbl_overrides.tsv	421	
tbl	tbl1.pak	0x009EF340	[br]It is said that said he was a Dragon Clan.	291637725178	[br]It is said that said he was a 那美克龙族.	accepted	legacy/translations/tbl_overrides.tsv	422	
tbl	tbl1.pak	0x011A8572	Stage 3 Target	8f05441b47df	阶段3目标	accepted	legacy/translations/tbl_overrides.tsv	423	
tbl	tbl1.pak	0x011A8840	Stage 4 Target	f8210b4d4e47	阶段4目标	accepted	legacy/translations/tbl_overrides.tsv	424	
tbl	tbl1.pak	0x011A8E38	Stage 1 Target	9d03c1344f46	阶段1目标	accepted	legacy/translations/tbl_overrides.tsv	425	
tbl	tbl1.pak	0x011A907C	Stage 2 Target	7cffc37deb18	阶段2目标	accepted	legacy/translations/tbl_overrides.tsv	426	
tbl	tbl1.pak	0x011A9FEE	To the Hyperbolic Time Chamber	aecb1722ddd4	前往精神时光屋	accepted	legacy/translations/tbl_overrides.tsv	427	
tbl	tbl1.pak	*	KThe Spiritualist master pummels his\nenemy with a barrage of energy blasts.	64dc64a4636b	KThe 气功师 master pummels his\nenemy with a barrage of energy blasts.	disabled_missing_20260720	legacy/translations/tbl_overrides.tsv	430	source absent in 2026-07-20 snapshot
tbl	tbl1.pak	0x012D0B18	ANThe Namekian of the Dragon Clan attacks\nwith a stream of energy-based spells.	968ba97992bb	ANThe Namekian of the 那美克龙族 attacks\nwith a stream of energy-based spells.	accepted	legacy/translations/tbl_overrides.tsv	433	
tbl	tbl1.pak	*	Martial Artist Buff	3921796039f6	武道家增益	accepted	legacy/translations/tbl_overrides.tsv	451	
tbl	tbl1.pak	*	Spiritualist Buff	6cc94d5f8cc2	气功师增益	accepted	legacy/translations/tbl_overrides.tsv	456	
tbl	tbl1.pak	0x016C31DE	Martial Artist Master Class	7cdc0c412e5a	武道家大师职业	accepted	legacy/translations/tbl_overrides.tsv	469	
tbl	tbl1.pak	0x016C321A	Spiritualist Master Class	b29e6725bdf0	气功师大师职业	accepted	legacy/translations/tbl_overrides.tsv	470	
tbl	tbl1.pak	*	Martial Artists	85360d02acf7	武道家武道家	accepted	legacy/translations/tbl_overrides.tsv	472	
tbl	tbl1.pak	0x016C8844	Event Machine	bea45f09ca3e	活动机器	accepted	legacy/translations/tbl_overrides.tsv	562	
tbl	tbl1.pak	0x016C9AE0	General Stone	50362f0631b3	将军石	accepted	legacy/translations/tbl_overrides.tsv	575	
tbl	tbl1.pak	0x016C9B00	Core Stone	352b931add2c	核心石	accepted	legacy/translations/tbl_overrides.tsv	576	
tbl	tbl1.pak	0x016CA390	Soul Upgrade	f90ec7cb60d2	灵魂升级	accepted	legacy/translations/tbl_overrides.tsv	581	
tbl	tbl1.pak	0x01714B5E	Spiritualist Skill Master	e9765b5bb452	气功师 Skill Master	accepted	legacy/translations/tbl_overrides.tsv	582	
tbl	tbl1.pak	0x01714BF4	Dragon Clan Skill Master	dadbf1669f54	那美克龙族 Skill Master	accepted	legacy/translations/tbl_overrides.tsv	583	
tbl	tbl1.pak	0x01714C62	Wonder Majin Skill Master	e8105758689e	意魔人 Skill Master	accepted	legacy/translations/tbl_overrides.tsv	584	
tbl	tbl1.pak	0x01714E62	Spiritualist Advanced Skill Master	a03bfc97c843	气功师 Advanced Skill Master	accepted	legacy/translations/tbl_overrides.tsv	585	
tbl	tbl1.pak	0x01714F2E	Dragon Clan Advanced Skill Master	a24c77dc6fb3	那美克龙族 Advanced Skill Master	accepted	legacy/translations/tbl_overrides.tsv	586	
tbl	tbl1.pak	0x01714FC0	Wonder Majin Advanced Skill Master	50ff42342741	意魔人 Advanced Skill Master	accepted	legacy/translations/tbl_overrides.tsv	587	
tbl	tbl1.pak	0x0171506C	Time Machine Manager!	38e1d61e8fcd	时光机管理员!	accepted	legacy/translations/tbl_overrides.tsv	590	
tbl	tbl1.pak	0x01715364	Alien Engineer	e52df17fe207	异星工程师	accepted	legacy/translations/tbl_overrides.tsv	591	
tbl	tbl1.pak	*	Wild	c4433e3cb56d	狂野	accepted	legacy/translations/tbl_overrides.tsv	593	
tbl	tbl1.pak	0x01726394	Citizen 7	90cbb6c6e120	市民7	accepted	legacy/translations/tbl_overrides.tsv	611	
tbl	tbl1.pak	0x0172938C	Pilaf Machine 1	f725c1df42fb	皮拉夫机器1	accepted	legacy/translations/tbl_overrides.tsv	617	
